Order ID,Order Date,Item Name,Quantity,Product Price,Total products
24723,22/06/2019 17:35,Mango Chutney,1,0.5,7
24714,21/06/2019 20:18,Mango Chutney,1,0.5,8
24713,21/06/2019 20:18,Red Sauce,1,0.5,7
24713,21/06/2019 20:18,Onion Chutney,2,0.5,7
24711,21/06/2019 20:03,Onion Chutney,1,0.5,6
24707,21/06/2019 19:36,Mango Chutney,1,0.5,6
24704,21/06/2019 19:13,Mango Chutney,1,0.5,14
24704,21/06/2019 19:13,Onion Chutney,1,0.5,14
24704,21/06/2019 19:13,Red Sauce,1,0.5,14
24699,21/06/2019 19:03,Mango Chutney,1,0.5,7
24698,21/06/2019 18:58,Mango Chutney,1,0.5,9
24695,21/06/2019 18:47,Mango Chutney,1,0.5,6
24688,21/06/2019 17:40,Mint Sauce,1,0.5,8
24687,21/06/2019 17:33,Mango Chutney,1,0.5,7
24687,21/06/2019 17:33,Mint Sauce,1,0.5,7
24682,20/06/2019 21:49,Mango Chutney,1,0.5,8
24682,20/06/2019 21:49,Onion Chutney,1,0.5,8
24681,20/06/2019 21:09,Mango Chutney,1,0.5,8
24681,20/06/2019 21:09,Red Sauce,1,0.5,8
24678,20/06/2019 19:32,Mango Chutney,1,0.5,8
24678,20/06/2019 19:32,Onion Chutney,1,0.5,8
24674,20/06/2019 18:20,Mango Chutney,1,0.5,9
24674,20/06/2019 18:20,Red Sauce,1,0.5,9
24672,20/06/2019 17:21,Mango Chutney,1,0.5,9
24672,20/06/2019 17:21,Mint Sauce,1,0.5,9
24669,19/06/2019 19:09,Red Sauce,1,0.5,7
24669,19/06/2019 19:09,Mint Sauce,1,0.5,7
24668,19/06/2019 19:01,Mint Sauce,1,0.5,10
24668,19/06/2019 19:01,Red Sauce,1,0.5,10
24664,19/06/2019 17:47,Mango Chutney,1,0.5,9
24664,19/06/2019 17:47,Red Sauce,1,0.5,9
24663,19/06/2019 17:36,Onion Chutney,2,0.5,5
24660,18/06/2019 21:54,Lime Pickle,1,0.5,1
24659,18/06/2019 20:41,Mango Chutney,1,0.5,10
24656,18/06/2019 19:15,Mint Sauce,6,0.5,14
24656,18/06/2019 19:15,Red Sauce,2,0.5,14
24656,18/06/2019 19:15,Onion Chutney,4,0.5,14
24651,18/06/2019 17:58,Onion Chutney,1,0.5,4
24649,18/06/2019 17:28,Mint Sauce,1,0.5,6
24647,18/06/2019 17:02,Onion Chutney,1,0.5,5
24643,17/06/2019 18:45,Mint Sauce,1,0.5,5
24642,17/06/2019 18:41,Mint Sauce,2,0.5,9
24640,17/06/2019 17:56,Mint Sauce,1,0.5,12
24637,16/06/2019 20:26,Mango Chutney,1,0.5,15
24637,16/06/2019 20:26,Onion Chutney,1,0.5,15
24637,16/06/2019 20:26,Mint Sauce,1,0.5,15
24637,16/06/2019 20:26,Lime Pickle,1,0.5,15
24635,16/06/2019 20:02,Mango Chutney,1,0.5,6
24628,16/06/2019 19:13,Onion Chutney,1,0.5,6
24628,16/06/2019 19:13,Mint Sauce,1,0.5,6
24625,16/06/2019 18:46,Mint Sauce,1,0.5,9
24625,16/06/2019 18:46,Onion Chutney,2,0.5,9
24625,16/06/2019 18:46,Red Sauce,1,0.5,9
24624,16/06/2019 18:28,Mint Sauce,1,0.5,11
24624,16/06/2019 18:28,Red Sauce,1,0.5,11
24624,16/06/2019 18:28,Onion Chutney,1,0.5,11
24617,16/06/2019 15:56,Mint Sauce,1,0.5,6
24614,16/06/2019 17:44,Mango Chutney,3,0.5,11
24613,16/06/2019 17:44,Mango Chutney,1,0.5,10
24613,16/06/2019 17:44,Mint Sauce,1,0.5,10
24613,16/06/2019 17:44,Onion Chutney,1,0.5,10
24612,16/06/2019 17:43,Mango Chutney,1,0.5,6
24601,15/06/2019 20:29,Mango Chutney,1,0.5,6
24601,15/06/2019 20:29,Onion Chutney,1,0.5,6
24600,15/06/2019 20:12,Onion Chutney,1,0.5,6
24600,15/06/2019 20:12,Mango Chutney,1,0.5,6
24599,15/06/2019 20:05,Mint Sauce,3,0.5,12
24599,15/06/2019 20:05,Mango Chutney,3,0.5,12
24593,15/06/2019 19:31,Mint Sauce,2,0.5,6
24590,15/06/2019 19:21,Mango Chutney,1,0.5,8
24590,15/06/2019 19:21,Onion Chutney,1,0.5,8
24589,15/06/2019 19:11,Onion Chutney,3,0.5,7
24587,15/06/2019 18:49,Mint Sauce,1,0.5,10
24587,15/06/2019 18:49,Red Sauce,1,0.5,10
24587,15/06/2019 18:49,Onion Chutney,1,0.5,10
24583,15/06/2019 18:43,Mint Sauce,1,0.5,8
24582,15/06/2019 18:36,Red Sauce,2,0.5,8
24581,15/06/2019 18:36,Red Sauce,1,0.5,8
24579,15/06/2019 18:30,Mango Chutney,2,0.5,6
24575,15/06/2019 18:13,Mango Chutney,1,0.5,6
24571,15/06/2019 18:02,Mango Chutney,1,0.5,7
24571,15/06/2019 18:02,Red Sauce,1,0.5,7
24566,15/06/2019 17:39,Onion Chutney,1,0.5,8
24566,15/06/2019 17:39,Lime Pickle,1,0.5,8
24565,15/06/2019 17:37,Red Sauce,1,0.5,4
24563,15/06/2019 17:07,Onion Chutney,1,0.5,6
24563,15/06/2019 17:07,Mint Sauce,1,0.5,6
24558,14/06/2019 20:31,Mango Chutney,1,0.5,9
24558,14/06/2019 20:31,Onion Chutney,1,0.5,9
24558,14/06/2019 20:31,Red Sauce,1,0.5,9
24557,14/06/2019 20:24,Mango Chutney,1,0.5,7
24557,14/06/2019 20:24,Red Sauce,1,0.5,7
24556,14/06/2019 20:08,Onion Chutney,1,0.5,9
24556,14/06/2019 20:08,Mango Chutney,1,0.5,9
24556,14/06/2019 20:08,Red Sauce,1,0.5,9
24556,14/06/2019 20:08,Mint Sauce,1,0.5,9
24552,14/06/2019 19:33,Mango Chutney,1,0.5,10
24546,14/06/2019 19:06,Mint Sauce,1,0.5,8
24546,14/06/2019 19:06,Mango Chutney,1,0.5,8
24546,14/06/2019 19:06,Onion Chutney,1,0.5,8
24544,14/06/2019 18:50,Mango Chutney,1,0.5,6
24541,14/06/2019 18:40,Mango Chutney,2,0.5,12
24541,14/06/2019 18:40,Red Sauce,1,0.5,12
24539,14/06/2019 18:33,Red Sauce,1,0.5,10
24531,14/06/2019 17:36,Red Sauce,1,0.5,7
24531,14/06/2019 17:36,Mango Chutney,1,0.5,7
24522,13/06/2019 18:42,Red Sauce,1,0.5,11
24522,13/06/2019 18:42,Onion Chutney,1,0.5,11
24522,13/06/2019 18:42,Mint Sauce,1,0.5,11
24521,13/06/2019 18:22,Mint Sauce,1,0.5,12
24519,13/06/2019 17:49,Mango Chutney,2,0.5,11
24519,13/06/2019 17:49,Onion Chutney,3,0.5,11
24519,13/06/2019 17:49,Mint Sauce,2,0.5,11
24515,12/06/2019 21:28,Mango Chutney,1,0.5,6
24513,12/06/2019 20:31,Mint Sauce,1,0.5,10
24513,12/06/2019 20:31,Red Sauce,1,0.5,10
24512,12/06/2019 19:58,Mango Chutney,1,0.5,7
24511,12/06/2019 19:56,Mango Chutney,1,0.5,7
24504,12/06/2019 17:46,Onion Chutney,1,0.5,9
24504,12/06/2019 17:46,Mint Sauce,1,0.5,9
24503,12/06/2019 02:59,Mango Chutney,1,0.5,9
24502,11/06/2019 20:37,Mint Sauce,1,0.5,7
24502,11/06/2019 20:37,Red Sauce,1,0.5,7
24495,10/06/2019 19:16,Mint Sauce,2,0.5,9
24494,10/06/2019 19:06,Mango Chutney,2,0.5,8
24493,10/06/2019 18:50,Red Sauce,1,0.5,6
24492,10/06/2019 18:11,Mango Chutney,1,0.5,9
24487,09/06/2019 20:51,Mango Chutney,1,0.5,12
24487,09/06/2019 20:51,Onion Chutney,1,0.5,12
24487,09/06/2019 20:51,Mint Sauce,1,0.5,12
24487,09/06/2019 20:51,Lime Pickle,1,0.5,12
24487,09/06/2019 20:51,Red Sauce,1,0.5,12
24486,09/06/2019 20:45,Onion Chutney,1,0.5,10
24486,09/06/2019 20:45,Red Sauce,1,0.5,10
24482,09/06/2019 19:03,Mango Chutney,2,0.5,7
24481,09/06/2019 18:59,Onion Chutney,1,0.5,12
24481,09/06/2019 18:59,Mango Chutney,1,0.5,12
24481,09/06/2019 18:59,Red Sauce,1,0.5,12
24480,09/06/2019 18:33,Mango Chutney,1,0.5,6
24476,09/06/2019 17:51,Onion Chutney,1,0.5,7
24476,09/06/2019 17:51,Mango Chutney,1,0.5,7
24475,09/06/2019 17:47,Mint Sauce,2,0.5,6
24474,09/06/2019 17:43,Onion Chutney,1,0.5,5
24474,09/06/2019 17:43,Mint Sauce,1,0.5,5
24473,09/06/2019 17:37,Mango Chutney,1,0.5,6
24471,09/06/2019 16:34,Mint Sauce,2,0.5,10
24471,09/06/2019 16:34,Red Sauce,1,0.5,10
24469,09/06/2019 14:35,Mango Chutney,1,0.5,7
24467,09/06/2019 13:31,Mango Chutney,1,0.5,4
24465,08/06/2019 22:26,Mint Sauce,1,0.5,8
24465,08/06/2019 22:26,Red Sauce,1,0.5,8
24463,08/06/2019 21:54,Onion Chutney,1,0.5,3
24452,08/06/2019 19:47,Mint Sauce,1,0.5,5
24449,08/06/2019 19:15,Mango Chutney,1,0.5,11
24449,08/06/2019 19:15,Mint Sauce,1,0.5,11
24448,08/06/2019 19:12,Mint Sauce,1,0.5,9
24447,08/06/2019 19:07,Red Sauce,2,0.5,9
24446,08/06/2019 19:07,Mango Chutney,2,0.5,8
24444,08/06/2019 18:58,Mango Chutney,1,0.5,8
24444,08/06/2019 18:58,Onion Chutney,1,0.5,8
24441,08/06/2019 18:46,Onion Chutney,1,0.5,6
24441,08/06/2019 18:46,Lime Pickle,1,0.5,6
24440,08/06/2019 18:46,Mango Chutney,1,0.5,5
24439,08/06/2019 18:45,Mango Chutney,1,0.5,14
24439,08/06/2019 18:45,Onion Chutney,1,0.5,14
24439,08/06/2019 18:45,Mint Sauce,1,0.5,14
24436,08/06/2019 18:08,Mango Chutney,1,0.5,8
24436,08/06/2019 18:08,Red Sauce,1,0.5,8
24433,08/06/2019 17:50,Mango Chutney,2,0.5,9
24433,08/06/2019 17:50,Red Sauce,1,0.5,9
24430,08/06/2019 17:34,Mint Sauce,1,0.5,6
24428,08/06/2019 17:25,Lime Pickle,1,0.5,1
24427,08/06/2019 17:14,Mango Chutney,1,0.5,7
24427,08/06/2019 17:14,Red Sauce,1,0.5,7
24425,08/06/2019 16:54,Onion Chutney,1,0.5,1
24424,08/06/2019 16:51,Onion Chutney,1,0.5,1
24423,08/06/2019 16:49,Mint Sauce,1,0.5,1
24418,08/06/2019 16:16,Onion Chutney,1,0.5,5
24417,08/06/2019 16:16,Onion Chutney,1,0.5,1
24416,08/06/2019 16:06,Onion Chutney,1,0.5,1
24415,08/06/2019 16:02,Mango Chutney,1,0.5,1
24412,08/06/2019 15:49,Mint Sauce,1,0.5,1
24411,08/06/2019 15:41,Lime Pickle,1,0.5,1
24401,07/06/2019 20:03,Onion Chutney,1,0.5,7
24401,07/06/2019 20:03,Red Sauce,1,0.5,7
24399,07/06/2019 19:59,Red Sauce,1,0.5,10
24399,07/06/2019 19:59,Mango Chutney,1,0.5,10
24399,07/06/2019 19:59,Mint Sauce,1,0.5,10
24395,07/06/2019 19:24,Mango Chutney,1,0.5,11
24395,07/06/2019 19:24,Onion Chutney,1,0.5,11
24389,07/06/2019 19:01,Mango Chutney,1,0.5,6
24388,07/06/2019 18:57,Mango Chutney,1,0.5,5
24388,07/06/2019 18:57,Mint Sauce,1,0.5,5
24383,07/06/2019 18:28,Mango Chutney,2,0.5,9
24381,07/06/2019 18:24,Mango Chutney,2,0.5,7
24380,07/06/2019 18:09,Mango Chutney,1,0.5,3
24377,07/06/2019 17:13,Mango Chutney,1,0.5,5
24376,07/06/2019 17:06,Mint Sauce,1,0.5,5
24374,06/06/2019 21:32,Red Sauce,1,0.5,6
24370,06/06/2019 19:57,Onion Chutney,1,0.5,4
24358,05/06/2019 18:59,Mint Sauce,1,0.5,10
24358,05/06/2019 18:59,Red Sauce,1,0.5,10
24357,05/06/2019 17:08,Mango Chutney,2,0.5,11
24357,05/06/2019 17:08,Onion Chutney,1,0.5,11
24357,05/06/2019 17:08,Mint Sauce,1,0.5,11
24351,04/06/2019 19:18,Onion Chutney,2,0.5,5
24350,04/06/2019 18:51,Mango Chutney,1,0.5,5
24348,04/06/2019 17:57,Mango Chutney,1,0.5,6
24348,04/06/2019 17:57,Mint Sauce,1,0.5,6
24347,04/06/2019 17:56,Mango Chutney,1,0.5,10
24347,04/06/2019 17:56,Onion Chutney,1,0.5,10
24347,04/06/2019 17:56,Mint Sauce,1,0.5,10
24346,04/06/2019 17:43,Red Sauce,1,0.5,11
24344,04/06/2019 16:59,Mint Sauce,3,0.5,9
24344,04/06/2019 16:59,Mango Chutney,1,0.5,9
24342,03/06/2019 20:29,Onion Chutney,1,0.5,5
24338,03/06/2019 14:44,Onion Chutney,1,0.5,12
24338,03/06/2019 14:44,Mint Sauce,1,0.5,12
24338,03/06/2019 14:44,Lime Pickle,1,0.5,12
24338,03/06/2019 14:44,Red Sauce,1,0.5,12
24331,02/06/2019 19:30,Mango Chutney,1,0.5,4
24329,02/06/2019 19:21,Mango Chutney,1,0.5,6
24320,02/06/2019 18:03,Mint Sauce,1,0.5,9
24320,02/06/2019 18:03,Mango Chutney,1,0.5,9
24317,02/06/2019 17:52,Mango Chutney,1,0.5,7
24317,02/06/2019 17:52,Onion Chutney,1,0.5,7
24314,02/06/2019 17:37,Mango Chutney,1,0.5,8
24311,01/06/2019 21:37,Mint Sauce,1,0.5,5
24311,01/06/2019 21:37,Mango Chutney,2,0.5,5
24306,01/06/2019 19:48,Mango Chutney,4,0.5,12
24305,01/06/2019 19:47,Mango Chutney,1,0.5,8
24305,01/06/2019 19:47,Onion Chutney,1,0.5,8
24304,01/06/2019 19:40,Mint Sauce,1,0.5,8
24299,01/06/2019 19:14,Onion Chutney,2,0.5,6
24297,01/06/2019 19:11,Red Sauce,1,0.5,4
24294,01/06/2019 19:05,Mango Chutney,2,0.5,6
24292,01/06/2019 18:56,Red Sauce,1,0.5,12
24292,01/06/2019 18:56,Mango Chutney,1,0.5,12
24291,01/06/2019 18:43,Mango Chutney,1,0.5,8
24291,01/06/2019 18:43,Onion Chutney,1,0.5,8
24290,01/06/2019 18:19,Mint Sauce,1,0.5,4
24280,01/06/2019 17:31,Mint Sauce,1,0.5,10
24280,01/06/2019 17:31,Red Sauce,1,0.5,10
24275,01/06/2019 16:18,Onion Chutney,1,0.5,6
24273,31/05/2019 22:28,Mango Chutney,2,0.5,5
24268,31/05/2019 20:45,Mango Chutney,1,0.5,9
24267,31/05/2019 20:39,Mango Chutney,1,0.5,9
24267,31/05/2019 20:39,Onion Chutney,1,0.5,9
24267,31/05/2019 20:39,Red Sauce,1,0.5,9
24262,31/05/2019 19:47,Mint Sauce,1,0.5,9
24261,31/05/2019 19:45,Lime Pickle,1,0.5,7
24261,31/05/2019 19:45,Mango Chutney,1,0.5,7
24258,31/05/2019 19:17,Onion Chutney,3,0.5,6
24251,31/05/2019 18:16,Mango Chutney,1,0.5,8
24250,31/05/2019 18:08,Mint Sauce,1,0.5,6
24249,31/05/2019 18:00,Mint Sauce,2,0.5,6
24247,31/05/2019 17:50,Mango Chutney,1,0.5,9
24247,31/05/2019 17:50,Red Sauce,1,0.5,9
24246,31/05/2019 17:36,Onion Chutney,1,0.5,9
24246,31/05/2019 17:36,Mint Sauce,1,0.5,9
24240,30/05/2019 19:55,Mint Sauce,1,0.5,5
24237,30/05/2019 18:53,Mango Chutney,1,0.5,13
24237,30/05/2019 18:53,Mint Sauce,1,0.5,13
24237,30/05/2019 18:53,Red Sauce,1,0.5,13
24233,30/05/2019 18:00,Mint Sauce,1,0.5,6
24231,30/05/2019 17:11,Mango Chutney,1,0.5,12
24231,30/05/2019 17:11,Red Sauce,1,0.5,12
24223,29/05/2019 19:02,Mint Sauce,1,0.5,11
24223,29/05/2019 19:02,Red Sauce,1,0.5,11
24219,29/05/2019 18:29,Mint Sauce,1,0.5,12
24218,29/05/2019 18:12,Mango Chutney,1,0.5,8
24218,29/05/2019 18:12,Onion Chutney,1,0.5,8
24214,28/05/2019 20:23,Mint Sauce,1,0.5,4
24213,28/05/2019 19:59,Mango Chutney,1,0.5,8
24209,28/05/2019 18:54,Red Sauce,1,0.5,11
24209,28/05/2019 18:54,Mint Sauce,1,0.5,11
24208,28/05/2019 18:53,Mango Chutney,1,0.5,7
24199,27/05/2019 19:26,Mint Sauce,1,0.5,7
24195,27/05/2019 18:51,Mint Sauce,1,0.5,9
24193,27/05/2019 18:37,Mint Sauce,1,0.5,7
24188,27/05/2019 17:58,Mango Chutney,1,0.5,6
24183,27/05/2019 13:47,Onion Chutney,1,0.5,8
24183,27/05/2019 13:47,Red Sauce,1,0.5,8
24183,27/05/2019 13:47,Mango Chutney,1,0.5,8
24181,26/05/2019 21:45,Onion Chutney,1,0.5,6
24181,26/05/2019 21:45,Mint Sauce,1,0.5,6
24179,26/05/2019 20:05,Mango Chutney,1,0.5,6
24179,26/05/2019 20:05,Red Sauce,1,0.5,6
24175,26/05/2019 19:42,Mango Chutney,1,0.5,6
24174,26/05/2019 19:33,Mango Chutney,1,0.5,7
24172,26/05/2019 19:30,Onion Chutney,1,0.5,14
24172,26/05/2019 19:30,Mango Chutney,1,0.5,14
24172,26/05/2019 19:30,Mint Sauce,1,0.5,14
24171,26/05/2019 19:23,Onion Chutney,2,0.5,3
24170,26/05/2019 19:12,Mango Chutney,1,0.5,8
24170,26/05/2019 19:12,Mint Sauce,2,0.5,8
24170,26/05/2019 19:12,Onion Chutney,1,0.5,8
24169,26/05/2019 18:59,Mango Chutney,1,0.5,10
24169,26/05/2019 18:59,Onion Chutney,1,0.5,10
24169,26/05/2019 18:59,Mint Sauce,1,0.5,10
24164,26/05/2019 17:44,Mango Chutney,1,0.5,6
24150,25/05/2019 19:43,Mango Chutney,1,0.5,8
24144,25/05/2019 19:31,Mint Sauce,1,0.5,8
24142,25/05/2019 19:18,Mint Sauce,1,0.5,8
24142,25/05/2019 19:18,Red Sauce,1,0.5,8
24141,25/05/2019 19:16,Mango Chutney,1,0.5,8
24141,25/05/2019 19:16,Onion Chutney,1,0.5,8
24138,25/05/2019 18:52,Mint Sauce,1,0.5,4
24137,25/05/2019 18:50,Mango Chutney,1,0.5,5
24134,25/05/2019 18:34,Mint Sauce,3,0.5,7
24133,25/05/2019 18:34,Mango Chutney,2,0.5,6
24131,25/05/2019 18:25,Red Sauce,2,0.5,9
24128,25/05/2019 18:10,Mint Sauce,1,0.5,10
24128,25/05/2019 18:10,Mango Chutney,1,0.5,10
24128,25/05/2019 18:10,Onion Chutney,1,0.5,10
24127,25/05/2019 18:07,Onion Chutney,1,0.5,11
24127,25/05/2019 18:07,Mint Sauce,1,0.5,11
24126,25/05/2019 17:55,Mango Chutney,1,0.5,11
24126,25/05/2019 17:55,Mint Sauce,1,0.5,11
24126,25/05/2019 17:55,Red Sauce,1,0.5,11
24123,25/05/2019 17:44,Mint Sauce,2,0.5,8
24118,25/05/2019 17:26,Mango Chutney,1,0.5,8
24118,25/05/2019 17:26,Mint Sauce,1,0.5,8
24118,25/05/2019 17:26,Red Sauce,1,0.5,8
24116,25/05/2019 16:34,Onion Chutney,1,0.5,5
24113,25/05/2019 15:08,Lime Pickle,1,0.5,4
24112,25/05/2019 13:16,Lime Pickle,1,0.5,7
24110,25/05/2019 13:08,Lime Pickle,1,0.5,7
24105,25/05/2019 10:54,Lime Pickle,1,0.5,1
24099,24/05/2019 20:39,Mango Chutney,1,0.5,12
24099,24/05/2019 20:39,Onion Chutney,1,0.5,12
24099,24/05/2019 20:39,Mint Sauce,1,0.5,12
24099,24/05/2019 20:39,Lime Pickle,1,0.5,12
24099,24/05/2019 20:39,Red Sauce,1,0.5,12
24094,24/05/2019 19:10,Red Sauce,2,0.5,7
24092,24/05/2019 19:02,Red Sauce,1,0.5,8
24092,24/05/2019 19:02,Mango Chutney,2,0.5,8
24090,24/05/2019 18:50,Mint Sauce,1,0.5,8
24088,24/05/2019 18:29,Mango Chutney,2,0.5,7
24088,24/05/2019 18:29,Mint Sauce,2,0.5,7
24084,24/05/2019 18:12,Mango Chutney,1,0.5,5
24083,24/05/2019 18:10,Mango Chutney,1,0.5,4
24069,23/05/2019 21:07,Mango Chutney,1,0.5,12
24069,23/05/2019 21:07,Onion Chutney,1,0.5,12
24069,23/05/2019 21:07,Red Sauce,1,0.5,12
24068,23/05/2019 20:27,Red Sauce,1,0.5,11
24068,23/05/2019 20:27,Mint Sauce,1,0.5,11
24065,23/05/2019 19:13,Onion Chutney,2,0.5,6
24061,23/05/2019 18:47,Mango Chutney,1,0.5,5
24059,23/05/2019 18:30,Mango Chutney,1,0.5,8
24056,23/05/2019 17:42,Onion Chutney,1,0.5,7
24056,23/05/2019 17:42,Mint Sauce,1,0.5,7
24054,23/05/2019 17:23,Onion Chutney,1,0.5,6
24044,22/05/2019 18:10,Mango Chutney,1,0.5,11
24044,22/05/2019 18:10,Red Sauce,1,0.5,11
24041,21/05/2019 21:03,Mint Sauce,1,0.5,7
24034,20/05/2019 21:36,Lime Pickle,1,0.5,5
24029,20/05/2019 18:29,Mango Chutney,1,0.5,10
24028,20/05/2019 17:38,Mint Sauce,1,0.5,7
24023,19/05/2019 19:36,Onion Chutney,1,0.5,4
24022,19/05/2019 19:32,Red Sauce,1,0.5,13
24022,19/05/2019 19:32,Mint Sauce,1,0.5,13
24022,19/05/2019 19:32,Onion Chutney,2,0.5,13
24021,19/05/2019 19:25,Onion Chutney,1,0.5,9
24020,19/05/2019 19:02,Red Sauce,1,0.5,7
24017,19/05/2019 17:55,Mango Chutney,1,0.5,9
24016,19/05/2019 17:46,Onion Chutney,1,0.5,16
24016,19/05/2019 17:46,Lime Pickle,1,0.5,16
24013,19/05/2019 17:20,Mango Chutney,1,0.5,11
24012,19/05/2019 17:05,Onion Chutney,1,0.5,7
24002,18/05/2019 20:35,Onion Chutney,1,0.5,7
24002,18/05/2019 20:35,Mango Chutney,1,0.5,7
24002,18/05/2019 20:35,Mint Sauce,1,0.5,7
24001,18/05/2019 20:33,Mango Chutney,1,0.5,5
23994,18/05/2019 19:46,Mango Chutney,1,0.5,13
23994,18/05/2019 19:46,Mint Sauce,1,0.5,13
23994,18/05/2019 19:46,Onion Chutney,1,0.5,13
23994,18/05/2019 19:46,Red Sauce,1,0.5,13
23991,18/05/2019 19:37,Red Sauce,1,0.5,9
23987,18/05/2019 19:00,Mango Chutney,1,0.5,8
23987,18/05/2019 19:00,Onion Chutney,1,0.5,8
23986,18/05/2019 19:00,Mint Sauce,1,0.5,8
23985,18/05/2019 18:33,Mango Chutney,1,0.5,6
23985,18/05/2019 18:33,Onion Chutney,1,0.5,6
23982,18/05/2019 18:24,Mango Chutney,1,0.5,6
23978,18/05/2019 17:58,Mango Chutney,1,0.5,10
23978,18/05/2019 17:58,Mint Sauce,1,0.5,10
23977,18/05/2019 17:45,Mint Sauce,2,0.5,9
23975,18/05/2019 17:31,Mango Chutney,1,0.5,7
23975,18/05/2019 17:31,Mint Sauce,1,0.5,7
23974,18/05/2019 17:26,Mango Chutney,1,0.5,8
23974,18/05/2019 17:26,Mint Sauce,1,0.5,8
23974,18/05/2019 17:26,Red Sauce,1,0.5,8
23973,18/05/2019 17:01,Mango Chutney,1,0.5,7
23972,18/05/2019 16:47,Mango Chutney,1,0.5,12
23972,18/05/2019 16:47,Onion Chutney,2,0.5,12
23972,18/05/2019 16:47,Mint Sauce,1,0.5,12
23972,18/05/2019 16:47,Red Sauce,1,0.5,12
23967,18/05/2019 16:09,Onion Chutney,1,0.5,5
23962,17/05/2019 21:42,Lime Pickle,1,0.5,10
23962,17/05/2019 21:42,Mint Sauce,1,0.5,10
23962,17/05/2019 21:42,Red Sauce,1,0.5,10
23962,17/05/2019 21:42,Mango Chutney,1,0.5,10
23960,17/05/2019 21:02,Onion Chutney,1,0.5,13
23960,17/05/2019 21:02,Mango Chutney,1,0.5,13
23960,17/05/2019 21:02,Red Sauce,1,0.5,13
23959,17/05/2019 20:35,Onion Chutney,1,0.5,6
23959,17/05/2019 20:35,Mint Sauce,3,0.5,6
23958,17/05/2019 20:31,Mango Chutney,1,0.5,6
23958,17/05/2019 20:31,Red Sauce,1,0.5,6
23955,17/05/2019 20:12,Red Sauce,1,0.5,7
23954,17/05/2019 20:02,Onion Chutney,2,0.5,7
23950,17/05/2019 19:41,Mango Chutney,1,0.5,5
23950,17/05/2019 19:41,Mint Sauce,1,0.5,5
23948,17/05/2019 19:36,Mango Chutney,2,0.5,9
23948,17/05/2019 19:36,Red Sauce,1,0.5,9
23947,17/05/2019 19:36,Onion Chutney,3,0.5,6
23944,17/05/2019 19:19,Onion Chutney,1,0.5,8
23944,17/05/2019 19:19,Mango Chutney,1,0.5,8
23938,17/05/2019 18:29,Mango Chutney,2,0.5,12
23933,17/05/2019 18:06,Onion Chutney,1,0.5,4
23932,17/05/2019 18:03,Mango Chutney,1,0.5,12
23932,17/05/2019 18:03,Onion Chutney,1,0.5,12
23932,17/05/2019 18:03,Mint Sauce,1,0.5,12
23931,17/05/2019 17:59,Mint Sauce,2,0.5,6
23931,17/05/2019 17:59,Mango Chutney,1,0.5,6
23924,16/05/2019 21:17,Mango Chutney,1,0.5,11
23924,16/05/2019 21:17,Onion Chutney,1,0.5,11
23923,16/05/2019 21:04,Mango Chutney,1,0.5,8
23923,16/05/2019 21:04,Onion Chutney,2,0.5,8
23916,16/05/2019 18:54,Mango Chutney,2,0.5,6
23916,16/05/2019 18:54,Onion Chutney,1,0.5,6
23912,16/05/2019 17:39,Onion Chutney,1,0.5,8
23912,16/05/2019 17:39,Red Sauce,1,0.5,8
23905,16/05/2019 13:13,Mango Chutney,1,0.5,4
23894,15/05/2019 19:36,Red Sauce,1,0.5,8
23894,15/05/2019 19:36,Mango Chutney,1,0.5,8
23888,15/05/2019 18:32,Mango Chutney,1,0.5,2
23887,15/05/2019 18:00,Mango Chutney,1,0.5,5
23887,15/05/2019 18:00,Onion Chutney,1,0.5,5
23887,15/05/2019 18:00,Mint Sauce,1,0.5,5
23882,15/05/2019 15:32,Mango Chutney,1,0.5,10
23882,15/05/2019 15:32,Mint Sauce,1,0.5,10
23869,15/05/2019 13:52,Lime Pickle,1,0.5,1
23857,14/05/2019 16:50,Mint Sauce,1,0.5,7
23854,13/05/2019 17:41,Onion Chutney,1,0.5,10
23854,13/05/2019 17:41,Mint Sauce,1,0.5,10
23848,12/05/2019 20:40,Mint Sauce,1,0.5,3
23846,12/05/2019 20:00,Red Sauce,1,0.5,7
23846,12/05/2019 20:00,Lime Pickle,1,0.5,7
23844,12/05/2019 18:44,Onion Chutney,2,0.5,8
23844,12/05/2019 18:44,Red Sauce,2,0.5,8
23844,12/05/2019 18:44,Mango Chutney,1,0.5,8
23843,12/05/2019 18:21,Mango Chutney,1,0.5,7
23843,12/05/2019 18:21,Onion Chutney,1,0.5,7
23841,12/05/2019 17:46,Lime Pickle,1,0.5,11
23841,12/05/2019 17:46,Mint Sauce,1,0.5,11
23834,12/05/2019 16:08,Onion Chutney,1,0.5,1
23825,12/05/2019 13:21,Mango Chutney,1,0.5,2
23820,12/05/2019 12:41,Lime Pickle,1,0.5,1
23816,12/05/2019 12:00,Onion Chutney,1,0.5,1
23815,12/05/2019 11:57,Mint Sauce,1,0.5,1
23814,12/05/2019 11:54,Mango Chutney,1,0.5,1
23812,11/05/2019 22:04,Onion Chutney,2,0.5,6
23812,11/05/2019 22:04,Mint Sauce,2,0.5,6
23803,11/05/2019 20:29,Mango Chutney,1,0.5,12
23799,11/05/2019 19:48,Onion Chutney,2,0.5,5
23797,11/05/2019 19:38,Mango Chutney,1,0.5,13
